# track_id_origen;track_id_destino;peso
4xqrdfXkTW4T0RauPLv3WA;6i1g5ZRmJZAkDwBaUZ3f2i;1.000
4xqrdfXkTW4T0RauPLv3WA;5ww2BF9slyYgNOk37BlC4u;1.000
4xqrdfXkTW4T0RauPLv3WA;6FE2iI43OZnszFLuLtvvmg;1.000
4xqrdfXkTW4T0RauPLv3WA;5jt25aFjW2kNoBqaEVaz5W;1.000
4xqrdfXkTW4T0RauPLv3WA;6foY66mWZN0pSRjZ408c00;1.000
4xqrdfXkTW4T0RauPLv3WA;3cBsEDNhFI9E82vPj3kvi3;1.000
4xqrdfXkTW4T0RauPLv3WA;5uU1uuyaUIBOiiUSQG7Wl3;1.000
4xqrdfXkTW4T0RauPLv3WA;3Wrjm47oTz2sjIgck11l5e;1.000
4xqrdfXkTW4T0RauPLv3WA;2GThBgzZoZfz0lx1JjBwfe;1.000
4xqrdfXkTW4T0RauPLv3WA;2tGvwE8GcFKwNdAXMnlbfl;1.000
4xqrdfXkTW4T0RauPLv3WA;6HU7h9RYOaPRFeh0R3UeAr;1.000
4xqrdfXkTW4T0RauPLv3WA;4ZtFanR9U6ndgddUvNcjcG;1.000
4xqrdfXkTW4T0RauPLv3WA;5CZ40GBx1sQ9agT82CLQCT;1.000
4xqrdfXkTW4T0RauPLv3WA;5wANPM4fQCJwkGd4rN57mH;1.000
4xqrdfXkTW4T0RauPLv3WA;5O2P9iiztwhomNh8xkR9lJ;1.000
4xqrdfXkTW4T0RauPLv3WA;0kTMK4gNFfLXaTb62w1UaJ;1.000
4xqrdfXkTW4T0RauPLv3WA;5fhcuVxuBWfgNXGuyAtLmr;1.000
4xqrdfXkTW4T0RauPLv3WA;0WtM2NBVQNNJLh6scP13H8;1.000
4xqrdfXkTW4T0RauPLv3WA;4cG7HUWYHBV6R6tHn1gxrl;1.000
4xqrdfXkTW4T0RauPLv3WA;2eAvDnpXP5W0cVtiI0PUxV;1.000
4xqrdfXkTW4T0RauPLv3WA;45bE4HXI0AwGZXfZtMp8JR;1.000
4xqrdfXkTW4T0RauPLv3WA;5HCyWlXZPP0y6Gqq8TgA20;1.000
4xqrdfXkTW4T0RauPLv3WA;2374M0fQpWi3dLnB54qaLX;1.000
4xqrdfXkTW4T0RauPLv3WA;4HlFJV71xXKIGcU3kRyttv;1.000
4xqrdfXkTW4T0RauPLv3WA;1KIJclzEbNhSVw8tiHPWwE;1.000
4xqrdfXkTW4T0RauPLv3WA;2vWBUC9djv6BtiGlmKiQaH;1.000
4xqrdfXkTW4T0RauPLv3WA;4cacyP5c3PMlfnyjpg13xW;1.000
4xqrdfXkTW4T0RauPLv3WA;6GomT970rCOkKAyyrwJeZi;1.000
3F5CgOj3wFlRv51JsHbxhe;03a359wbiUsjN9h6yzXvmS;1.000
3F5CgOj3wFlRv51JsHbxhe;58HvfVOeJY7lUuCqF0m3ly;1.000
3F5CgOj3wFlRv51JsHbxhe;7lQ8MOhq6IN2w8EYcFNSUk;1.000
3F5CgOj3wFlRv51JsHbxhe;7w87IxuO7BDcJ3YUqCyMTT;1.000
3F5CgOj3wFlRv51JsHbxhe;3B54sVLJ402zGa6Xm4YGNe;1.000
3F5CgOj3wFlRv51JsHbxhe;3FAJ6O0NOHQV8Mc5Ri6ENp;1.000
3F5CgOj3wFlRv51JsHbxhe;0qOnSQQF0yzuPWsXrQ9paz;1.000
3F5CgOj3wFlRv51JsHbxhe;4LRPiXqCikLlN15c3yImP7;1.000
3F5CgOj3wFlRv51JsHbxhe;2gYj9lubBorOPIVWsTXugG;1.000
3F5CgOj3wFlRv51JsHbxhe;68Dni7IE4VyPkTOH9mRWHr;1.000
3F5CgOj3wFlRv51JsHbxhe;5uCax9HTNlzGybIStD3vDh;1.000
3F5CgOj3wFlRv51JsHbxhe;6xGruZOHLs39ZbVccQTuPZ;1.000
3F5CgOj3wFlRv51JsHbxhe;7KXjTSCq5nL1LoYtL7XAwS;1.000
3F5CgOj3wFlRv51JsHbxhe;7qEHsqek33rTcFNT9PFqLf;1.000
3F5CgOj3wFlRv51JsHbxhe;38T0tPVZHcPZyhtOcCP7pF;1.000
3F5CgOj3wFlRv51JsHbxhe;6i1g5ZRmJZAkDwBaUZ3f2i;1.000
3F5CgOj3wFlRv51JsHbxhe;5ww2BF9slyYgNOk37BlC4u;1.000
3F5CgOj3wFlRv51JsHbxhe;6FE2iI43OZnszFLuLtvvmg;1.000
3F5CgOj3wFlRv51JsHbxhe;5jt25aFjW2kNoBqaEVaz5W;1.000
3F5CgOj3wFlRv51JsHbxhe;6foY66mWZN0pSRjZ408c00;1.000
3F5CgOj3wFlRv51JsHbxhe;3cBsEDNhFI9E82vPj3kvi3;1.000
3F5CgOj3wFlRv51JsHbxhe;5uU1uuyaUIBOiiUSQG7Wl3;1.000
3F5CgOj3wFlRv51JsHbxhe;3Wrjm47oTz2sjIgck11l5e;1.000
3F5CgOj3wFlRv51JsHbxhe;2GThBgzZoZfz0lx1JjBwfe;1.000
3F5CgOj3wFlRv51JsHbxhe;2tGvwE8GcFKwNdAXMnlbfl;1.000
3F5CgOj3wFlRv51JsHbxhe;6HU7h9RYOaPRFeh0R3UeAr;1.000
3F5CgOj3wFlRv51JsHbxhe;4ZtFanR9U6ndgddUvNcjcG;1.000
3F5CgOj3wFlRv51JsHbxhe;5CZ40GBx1sQ9agT82CLQCT;1.000
3F5CgOj3wFlRv51JsHbxhe;5wANPM4fQCJwkGd4rN57mH;1.000
3F5CgOj3wFlRv51JsHbxhe;5O2P9iiztwhomNh8xkR9lJ;1.000
3F5CgOj3wFlRv51JsHbxhe;0kTMK4gNFfLXaTb62w1UaJ;1.000
3F5CgOj3wFlRv51JsHbxhe;5fhcuVxuBWfgNXGuyAtLmr;1.000
3F5CgOj3wFlRv51JsHbxhe;0WtM2NBVQNNJLh6scP13H8;1.000
3F5CgOj3wFlRv51JsHbxhe;4cG7HUWYHBV6R6tHn1gxrl;1.000
3F5CgOj3wFlRv51JsHbxhe;2eAvDnpXP5W0cVtiI0PUxV;1.000
3F5CgOj3wFlRv51JsHbxhe;45bE4HXI0AwGZXfZtMp8JR;1.000
3F5CgOj3wFlRv51JsHbxhe;5HCyWlXZPP0y6Gqq8TgA20;1.000
3F5CgOj3wFlRv51JsHbxhe;2374M0fQpWi3dLnB54qaLX;1.000
3F5CgOj3wFlRv51JsHbxhe;4HlFJV71xXKIGcU3kRyttv;1.000
3F5CgOj3wFlRv51JsHbxhe;1KIJclzEbNhSVw8tiHPWwE;1.000
3F5CgOj3wFlRv51JsHbxhe;2vWBUC9djv6BtiGlmKiQaH;1.000
3F5CgOj3wFlRv51JsHbxhe;4cacyP5c3PMlfnyjpg13xW;1.000
3F5CgOj3wFlRv51JsHbxhe;6GomT970rCOkKAyyrwJeZi;1.000
03a359wbiUsjN9h6yzXvmS;58HvfVOeJY7lUuCqF0m3ly;1.000
03a359wbiUsjN9h6yzXvmS;7lQ8MOhq6IN2w8EYcFNSUk;1.000
03a359wbiUsjN9h6yzXvmS;7w87IxuO7BDcJ3YUqCyMTT;1.000
03a359wbiUsjN9h6yzXvmS;3B54sVLJ402zGa6Xm4YGNe;1.000
03a359wbiUsjN9h6yzXvmS;3FAJ6O0NOHQV8Mc5Ri6ENp;1.000
03a359wbiUsjN9h6yzXvmS;0qOnSQQF0yzuPWsXrQ9paz;1.000
03a359wbiUsjN9h6yzXvmS;4LRPiXqCikLlN15c3yImP7;1.000
03a359wbiUsjN9h6yzXvmS;2gYj9lubBorOPIVWsTXugG;1.000
03a359wbiUsjN9h6yzXvmS;68Dni7IE4VyPkTOH9mRWHr;1.000
03a359wbiUsjN9h6yzXvmS;5uCax9HTNlzGybIStD3vDh;1.000
03a359wbiUsjN9h6yzXvmS;6xGruZOHLs39ZbVccQTuPZ;1.000
03a359wbiUsjN9h6yzXvmS;7KXjTSCq5nL1LoYtL7XAwS;1.000
03a359wbiUsjN9h6yzXvmS;7qEHsqek33rTcFNT9PFqLf;1.000
03a359wbiUsjN9h6yzXvmS;38T0tPVZHcPZyhtOcCP7pF;1.000
03a359wbiUsjN9h6yzXvmS;6i1g5ZRmJZAkDwBaUZ3f2i;1.000
03a359wbiUsjN9h6yzXvmS;5ww2BF9slyYgNOk37BlC4u;1.000
03a359wbiUsjN9h6yzXvmS;6FE2iI43OZnszFLuLtvvmg;1.000
03a359wbiUsjN9h6yzXvmS;5jt25aFjW2kNoBqaEVaz5W;1.000
03a359wbiUsjN9h6yzXvmS;6foY66mWZN0pSRjZ408c00;1.000
03a359wbiUsjN9h6yzXvmS;3cBsEDNhFI9E82vPj3kvi3;1.000
03a359wbiUsjN9h6yzXvmS;5uU1uuyaUIBOiiUSQG7Wl3;1.000
03a359wbiUsjN9h6yzXvmS;3Wrjm47oTz2sjIgck11l5e;1.000
03a359wbiUsjN9h6yzXvmS;2GThBgzZoZfz0lx1JjBwfe;1.000
03a359wbiUsjN9h6yzXvmS;2tGvwE8GcFKwNdAXMnlbfl;1.000
03a359wbiUsjN9h6yzXvmS;6HU7h9RYOaPRFeh0R3UeAr;1.000
03a359wbiUsjN9h6yzXvmS;4ZtFanR9U6ndgddUvNcjcG;1.000
03a359wbiUsjN9h6yzXvmS;5CZ40GBx1sQ9agT82CLQCT;1.000
03a359wbiUsjN9h6yzXvmS;5wANPM4fQCJwkGd4rN57mH;1.000
03a359wbiUsjN9h6yzXvmS;5O2P9iiztwhomNh8xkR9lJ;1.000
03a359wbiUsjN9h6yzXvmS;0kTMK4gNFfLXaTb62w1UaJ;1.000
03a359wbiUsjN9h6yzXvmS;5fhcuVxuBWfgNXGuyAtLmr;1.000
03a359wbiUsjN9h6yzXvmS;0WtM2NBVQNNJLh6scP13H8;1.000
03a359wbiUsjN9h6yzXvmS;4cG7HUWYHBV6R6tHn1gxrl;1.000
03a359wbiUsjN9h6yzXvmS;2eAvDnpXP5W0cVtiI0PUxV;1.000
03a359wbiUsjN9h6yzXvmS;45bE4HXI0AwGZXfZtMp8JR;1.000
03a359wbiUsjN9h6yzXvmS;5HCyWlXZPP0y6Gqq8TgA20;1.000
03a359wbiUsjN9h6yzXvmS;2374M0fQpWi3dLnB54qaLX;1.000
03a359wbiUsjN9h6yzXvmS;4HlFJV71xXKIGcU3kRyttv;1.000
03a359wbiUsjN9h6yzXvmS;1KIJclzEbNhSVw8tiHPWwE;1.000
03a359wbiUsjN9h6yzXvmS;2vWBUC9djv6BtiGlmKiQaH;1.000
03a359wbiUsjN9h6yzXvmS;4cacyP5c3PMlfnyjpg13xW;1.000
03a359wbiUsjN9h6yzXvmS;6GomT970rCOkKAyyrwJeZi;1.000
58HvfVOeJY7lUuCqF0m3ly;7lQ8MOhq6IN2w8EYcFNSUk;1.000
58HvfVOeJY7lUuCqF0m3ly;7w87IxuO7BDcJ3YUqCyMTT;1.000
58HvfVOeJY7lUuCqF0m3ly;3B54sVLJ402zGa6Xm4YGNe;1.000
58HvfVOeJY7lUuCqF0m3ly;3FAJ6O0NOHQV8Mc5Ri6ENp;1.000
58HvfVOeJY7lUuCqF0m3ly;0qOnSQQF0yzuPWsXrQ9paz;1.000
58HvfVOeJY7lUuCqF0m3ly;4LRPiXqCikLlN15c3yImP7;1.000
58HvfVOeJY7lUuCqF0m3ly;2gYj9lubBorOPIVWsTXugG;1.000
58HvfVOeJY7lUuCqF0m3ly;68Dni7IE4VyPkTOH9mRWHr;1.000
58HvfVOeJY7lUuCqF0m3ly;5uCax9HTNlzGybIStD3vDh;1.000
58HvfVOeJY7lUuCqF0m3ly;6xGruZOHLs39ZbVccQTuPZ;1.000
58HvfVOeJY7lUuCqF0m3ly;7KXjTSCq5nL1LoYtL7XAwS;1.000
58HvfVOeJY7lUuCqF0m3ly;7qEHsqek33rTcFNT9PFqLf;1.000
58HvfVOeJY7lUuCqF0m3ly;38T0tPVZHcPZyhtOcCP7pF;1.000
58HvfVOeJY7lUuCqF0m3ly;6i1g5ZRmJZAkDwBaUZ3f2i;1.000
58HvfVOeJY7lUuCqF0m3ly;5ww2BF9slyYgNOk37BlC4u;1.000
58HvfVOeJY7lUuCqF0m3ly;6FE2iI43OZnszFLuLtvvmg;1.000
58HvfVOeJY7lUuCqF0m3ly;5jt25aFjW2kNoBqaEVaz5W;1.000
58HvfVOeJY7lUuCqF0m3ly;6foY66mWZN0pSRjZ408c00;1.000
58HvfVOeJY7lUuCqF0m3ly;3cBsEDNhFI9E82vPj3kvi3;1.000
58HvfVOeJY7lUuCqF0m3ly;5uU1uuyaUIBOiiUSQG7Wl3;1.000
58HvfVOeJY7lUuCqF0m3ly;3Wrjm47oTz2sjIgck11l5e;1.000
58HvfVOeJY7lUuCqF0m3ly;2GThBgzZoZfz0lx1JjBwfe;1.000
58HvfVOeJY7lUuCqF0m3ly;2tGvwE8GcFKwNdAXMnlbfl;1.000
58HvfVOeJY7lUuCqF0m3ly;6HU7h9RYOaPRFeh0R3UeAr;1.000
58HvfVOeJY7lUuCqF0m3ly;4ZtFanR9U6ndgddUvNcjcG;1.000
58HvfVOeJY7lUuCqF0m3ly;5CZ40GBx1sQ9agT82CLQCT;1.000
58HvfVOeJY7lUuCqF0m3ly;5wANPM4fQCJwkGd4rN57mH;1.000
58HvfVOeJY7lUuCqF0m3ly;5O2P9iiztwhomNh8xkR9lJ;1.000
58HvfVOeJY7lUuCqF0m3ly;0kTMK4gNFfLXaTb62w1UaJ;1.000
58HvfVOeJY7lUuCqF0m3ly;5fhcuVxuBWfgNXGuyAtLmr;1.000
58HvfVOeJY7lUuCqF0m3ly;0WtM2NBVQNNJLh6scP13H8;1.000
58HvfVOeJY7lUuCqF0m3ly;4cG7HUWYHBV6R6tHn1gxrl;1.000
58HvfVOeJY7lUuCqF0m3ly;2eAvDnpXP5W0cVtiI0PUxV;1.000
58HvfVOeJY7lUuCqF0m3ly;45bE4HXI0AwGZXfZtMp8JR;1.000
58HvfVOeJY7lUuCqF0m3ly;5HCyWlXZPP0y6Gqq8TgA20;1.000
58HvfVOeJY7lUuCqF0m3ly;2374M0fQpWi3dLnB54qaLX;1.000
58HvfVOeJY7lUuCqF0m3ly;4HlFJV71xXKIGcU3kRyttv;1.000
58HvfVOeJY7lUuCqF0m3ly;1KIJclzEbNhSVw8tiHPWwE;1.000
58HvfVOeJY7lUuCqF0m3ly;2vWBUC9djv6BtiGlmKiQaH;1.000
58HvfVOeJY7lUuCqF0m3ly;4cacyP5c3PMlfnyjpg13xW;1.000
58HvfVOeJY7lUuCqF0m3ly;6GomT970rCOkKAyyrwJeZi;1.000
7lQ8MOhq6IN2w8EYcFNSUk;7w87IxuO7BDcJ3YUqCyMTT;1.000
7lQ8MOhq6IN2w8EYcFNSUk;3B54sVLJ402zGa6Xm4YGNe;1.000
7lQ8MOhq6IN2w8EYcFNSUk;3FAJ6O0NOHQV8Mc5Ri6ENp;1.000
7lQ8MOhq6IN2w8EYcFNSUk;0qOnSQQF0yzuPWsXrQ9paz;1.000
7lQ8MOhq6IN2w8EYcFNSUk;4LRPiXqCikLlN15c3yImP7;1.000
7lQ8MOhq6IN2w8EYcFNSUk;2gYj9lubBorOPIVWsTXugG;1.000
7lQ8MOhq6IN2w8EYcFNSUk;68Dni7IE4VyPkTOH9mRWHr;1.000
7lQ8MOhq6IN2w8EYcFNSUk;5uCax9HTNlzGybIStD3vDh;1.000
7lQ8MOhq6IN2w8EYcFNSUk;6xGruZOHLs39ZbVccQTuPZ;1.000
7lQ8MOhq6IN2w8EYcFNSUk;7KXjTSCq5nL1LoYtL7XAwS;1.000
7lQ8MOhq6IN2w8EYcFNSUk;7qEHsqek33rTcFNT9PFqLf;1.000
7lQ8MOhq6IN2w8EYcFNSUk;38T0tPVZHcPZyhtOcCP7pF;1.000
7lQ8MOhq6IN2w8EYcFNSUk;6i1g5ZRmJZAkDwBaUZ3f2i;1.000
7lQ8MOhq6IN2w8EYcFNSUk;5ww2BF9slyYgNOk37BlC4u;1.000
7lQ8MOhq6IN2w8EYcFNSUk;6FE2iI43OZnszFLuLtvvmg;1.000
7lQ8MOhq6IN2w8EYcFNSUk;5jt25aFjW2kNoBqaEVaz5W;1.000
7lQ8MOhq6IN2w8EYcFNSUk;6foY66mWZN0pSRjZ408c00;1.000
7lQ8MOhq6IN2w8EYcFNSUk;3cBsEDNhFI9E82vPj3kvi3;1.000
7lQ8MOhq6IN2w8EYcFNSUk;5uU1uuyaUIBOiiUSQG7Wl3;1.000
7lQ8MOhq6IN2w8EYcFNSUk;3Wrjm47oTz2sjIgck11l5e;1.000
7lQ8MOhq6IN2w8EYcFNSUk;2GThBgzZoZfz0lx1JjBwfe;1.000
7lQ8MOhq6IN2w8EYcFNSUk;2tGvwE8GcFKwNdAXMnlbfl;1.000
7lQ8MOhq6IN2w8EYcFNSUk;6HU7h9RYOaPRFeh0R3UeAr;1.000
7lQ8MOhq6IN2w8EYcFNSUk;4ZtFanR9U6ndgddUvNcjcG;1.000
7lQ8MOhq6IN2w8EYcFNSUk;5CZ40GBx1sQ9agT82CLQCT;1.000
7lQ8MOhq6IN2w8EYcFNSUk;5wANPM4fQCJwkGd4rN57mH;1.000
7lQ8MOhq6IN2w8EYcFNSUk;5O2P9iiztwhomNh8xkR9lJ;1.000
7lQ8MOhq6IN2w8EYcFNSUk;0kTMK4gNFfLXaTb62w1UaJ;1.000
7lQ8MOhq6IN2w8EYcFNSUk;5fhcuVxuBWfgNXGuyAtLmr;1.000
7lQ8MOhq6IN2w8EYcFNSUk;0WtM2NBVQNNJLh6scP13H8;1.000
7lQ8MOhq6IN2w8EYcFNSUk;4cG7HUWYHBV6R6tHn1gxrl;1.000
7lQ8MOhq6IN2w8EYcFNSUk;2eAvDnpXP5W0cVtiI0PUxV;1.000
7lQ8MOhq6IN2w8EYcFNSUk;45bE4HXI0AwGZXfZtMp8JR;1.000
7lQ8MOhq6IN2w8EYcFNSUk;5HCyWlXZPP0y6Gqq8TgA20;1.000
7lQ8MOhq6IN2w8EYcFNSUk;2374M0fQpWi3dLnB54qaLX;1.000
7lQ8MOhq6IN2w8EYcFNSUk;4HlFJV71xXKIGcU3kRyttv;1.000
7lQ8MOhq6IN2w8EYcFNSUk;1KIJclzEbNhSVw8tiHPWwE;1.000
7lQ8MOhq6IN2w8EYcFNSUk;2vWBUC9djv6BtiGlmKiQaH;1.000
7lQ8MOhq6IN2w8EYcFNSUk;4cacyP5c3PMlfnyjpg13xW;1.000
7lQ8MOhq6IN2w8EYcFNSUk;6GomT970rCOkKAyyrwJeZi;1.000
7w87IxuO7BDcJ3YUqCyMTT;3B54sVLJ402zGa6Xm4YGNe;1.000
7w87IxuO7BDcJ3YUqCyMTT;3FAJ6O0NOHQV8Mc5Ri6ENp;1.000
7w87IxuO7BDcJ3YUqCyMTT;0qOnSQQF0yzuPWsXrQ9paz;1.000
7w87IxuO7BDcJ3YUqCyMTT;4LRPiXqCikLlN15c3yImP7;1.000
7w87IxuO7BDcJ3YUqCyMTT;2gYj9lubBorOPIVWsTXugG;1.000
7w87IxuO7BDcJ3YUqCyMTT;68Dni7IE4VyPkTOH9mRWHr;1.000
7w87IxuO7BDcJ3YUqCyMTT;5uCax9HTNlzGybIStD3vDh;1.000
7w87IxuO7BDcJ3YUqCyMTT;6xGruZOHLs39ZbVccQTuPZ;1.000
7w87IxuO7BDcJ3YUqCyMTT;7KXjTSCq5nL1LoYtL7XAwS;1.000
7w87IxuO7BDcJ3YUqCyMTT;7qEHsqek33rTcFNT9PFqLf;1.000
7w87IxuO7BDcJ3YUqCyMTT;38T0tPVZHcPZyhtOcCP7pF;1.000
7w87IxuO7BDcJ3YUqCyMTT;6i1g5ZRmJZAkDwBaUZ3f2i;1.000
7w87IxuO7BDcJ3YUqCyMTT;5ww2BF9slyYgNOk37BlC4u;1.000
7w87IxuO7BDcJ3YUqCyMTT;6FE2iI43OZnszFLuLtvvmg;1.000
7w87IxuO7BDcJ3YUqCyMTT;5jt25aFjW2kNoBqaEVaz5W;1.000
7w87IxuO7BDcJ3YUqCyMTT;6foY66mWZN0pSRjZ408c00;1.000
7w87IxuO7BDcJ3YUqCyMTT;3cBsEDNhFI9E82vPj3kvi3;1.000
7w87IxuO7BDcJ3YUqCyMTT;5uU1uuyaUIBOiiUSQG7Wl3;1.000
7w87IxuO7BDcJ3YUqCyMTT;3Wrjm47oTz2sjIgck11l5e;1.000
7w87IxuO7BDcJ3YUqCyMTT;2GThBgzZoZfz0lx1JjBwfe;1.000
7w87IxuO7BDcJ3YUqCyMTT;2tGvwE8GcFKwNdAXMnlbfl;1.000
7w87IxuO7BDcJ3YUqCyMTT;6HU7h9RYOaPRFeh0R3UeAr;1.000
7w87IxuO7BDcJ3YUqCyMTT;4ZtFanR9U6ndgddUvNcjcG;1.000
7w87IxuO7BDcJ3YUqCyMTT;5CZ40GBx1sQ9agT82CLQCT;1.000
7w87IxuO7BDcJ3YUqCyMTT;5wANPM4fQCJwkGd4rN57mH;1.000
7w87IxuO7BDcJ3YUqCyMTT;5O2P9iiztwhomNh8xkR9lJ;1.000
7w87IxuO7BDcJ3YUqCyMTT;0kTMK4gNFfLXaTb62w1UaJ;1.000
7w87IxuO7BDcJ3YUqCyMTT;5fhcuVxuBWfgNXGuyAtLmr;1.000
7w87IxuO7BDcJ3YUqCyMTT;0WtM2NBVQNNJLh6scP13H8;1.000
7w87IxuO7BDcJ3YUqCyMTT;4cG7HUWYHBV6R6tHn1gxrl;1.000
7w87IxuO7BDcJ3YUqCyMTT;2eAvDnpXP5W0cVtiI0PUxV;1.000
7w87IxuO7BDcJ3YUqCyMTT;45bE4HXI0AwGZXfZtMp8JR;1.000
7w87IxuO7BDcJ3YUqCyMTT;5HCyWlXZPP0y6Gqq8TgA20;1.000
7w87IxuO7BDcJ3YUqCyMTT;2374M0fQpWi3dLnB54qaLX;1.000
7w87IxuO7BDcJ3YUqCyMTT;4HlFJV71xXKIGcU3kRyttv;1.000
7w87IxuO7BDcJ3YUqCyMTT;1KIJclzEbNhSVw8tiHPWwE;1.000
7w87IxuO7BDcJ3YUqCyMTT;2vWBUC9djv6BtiGlmKiQaH;1.000
7w87IxuO7BDcJ3YUqCyMTT;4cacyP5c3PMlfnyjpg13xW;1.000
7w87IxuO7BDcJ3YUqCyMTT;6GomT970rCOkKAyyrwJeZi;1.000
3B54sVLJ402zGa6Xm4YGNe;3FAJ6O0NOHQV8Mc5Ri6ENp;1.000
3B54sVLJ402zGa6Xm4YGNe;0qOnSQQF0yzuPWsXrQ9paz;1.000
3B54sVLJ402zGa6Xm4YGNe;4LRPiXqCikLlN15c3yImP7;1.000
3B54sVLJ402zGa6Xm4YGNe;2gYj9lubBorOPIVWsTXugG;1.000
3B54sVLJ402zGa6Xm4YGNe;68Dni7IE4VyPkTOH9mRWHr;1.000
3B54sVLJ402zGa6Xm4YGNe;5uCax9HTNlzGybIStD3vDh;1.000
3B54sVLJ402zGa6Xm4YGNe;6xGruZOHLs39ZbVccQTuPZ;1.000
3B54sVLJ402zGa6Xm4YGNe;7KXjTSCq5nL1LoYtL7XAwS;1.000
3B54sVLJ402zGa6Xm4YGNe;7qEHsqek33rTcFNT9PFqLf;1.000
3B54sVLJ402zGa6Xm4YGNe;38T0tPVZHcPZyhtOcCP7pF;1.000
3B54sVLJ402zGa6Xm4YGNe;6i1g5ZRmJZAkDwBaUZ3f2i;1.000
3B54sVLJ402zGa6Xm4YGNe;5ww2BF9slyYgNOk37BlC4u;1.000
3B54sVLJ402zGa6Xm4YGNe;6FE2iI43OZnszFLuLtvvmg;1.000
3B54sVLJ402zGa6Xm4YGNe;5jt25aFjW2kNoBqaEVaz5W;1.000
3B54sVLJ402zGa6Xm4YGNe;6foY66mWZN0pSRjZ408c00;1.000
3B54sVLJ402zGa6Xm4YGNe;3cBsEDNhFI9E82vPj3kvi3;1.000
3B54sVLJ402zGa6Xm4YGNe;5uU1uuyaUIBOiiUSQG7Wl3;1.000
3B54sVLJ402zGa6Xm4YGNe;3Wrjm47oTz2sjIgck11l5e;1.000
3B54sVLJ402zGa6Xm4YGNe;2GThBgzZoZfz0lx1JjBwfe;1.000
3B54sVLJ402zGa6Xm4YGNe;2tGvwE8GcFKwNdAXMnlbfl;1.000
3B54sVLJ402zGa6Xm4YGNe;6HU7h9RYOaPRFeh0R3UeAr;1.000
3B54sVLJ402zGa6Xm4YGNe;4ZtFanR9U6ndgddUvNcjcG;1.000
3B54sVLJ402zGa6Xm4YGNe;5CZ40GBx1sQ9agT82CLQCT;1.000
3B54sVLJ402zGa6Xm4YGNe;5wANPM4fQCJwkGd4rN57mH;1.000
3B54sVLJ402zGa6Xm4YGNe;5O2P9iiztwhomNh8xkR9lJ;1.000
3B54sVLJ402zGa6Xm4YGNe;0kTMK4gNFfLXaTb62w1UaJ;1.000
3B54sVLJ402zGa6Xm4YGNe;5fhcuVxuBWfgNXGuyAtLmr;1.000
3B54sVLJ402zGa6Xm4YGNe;0WtM2NBVQNNJLh6scP13H8;1.000
3B54sVLJ402zGa6Xm4YGNe;4cG7HUWYHBV6R6tHn1gxrl;1.000
3B54sVLJ402zGa6Xm4YGNe;2eAvDnpXP5W0cVtiI0PUxV;1.000
3B54sVLJ402zGa6Xm4YGNe;45bE4HXI0AwGZXfZtMp8JR;1.000
3B54sVLJ402zGa6Xm4YGNe;5HCyWlXZPP0y6Gqq8TgA20;1.000
3B54sVLJ402zGa6Xm4YGNe;2374M0fQpWi3dLnB54qaLX;1.000
3B54sVLJ402zGa6Xm4YGNe;4HlFJV71xXKIGcU3kRyttv;1.000
3B54sVLJ402zGa6Xm4YGNe;1KIJclzEbNhSVw8tiHPWwE;1.000
3B54sVLJ402zGa6Xm4YGNe;2vWBUC9djv6BtiGlmKiQaH;1.000
3B54sVLJ402zGa6Xm4YGNe;4cacyP5c3PMlfnyjpg13xW;1.000
3B54sVLJ402zGa6Xm4YGNe;6GomT970rCOkKAyyrwJeZi;1.000
3FAJ6O0NOHQV8Mc5Ri6ENp;0qOnSQQF0yzuPWsXrQ9paz;1.000
3FAJ6O0NOHQV8Mc5Ri6ENp;4LRPiXqCikLlN15c3yImP7;1.000
3FAJ6O0NOHQV8Mc5Ri6ENp;2gYj9lubBorOPIVWsTXugG;1.000
3FAJ6O0NOHQV8Mc5Ri6ENp;68Dni7IE4VyPkTOH9mRWHr;1.000
3FAJ6O0NOHQV8Mc5Ri6ENp;5uCax9HTNlzGybIStD3vDh;1.000
3FAJ6O0NOHQV8Mc5Ri6ENp;6xGruZOHLs39ZbVccQTuPZ;1.000
3FAJ6O0NOHQV8Mc5Ri6ENp;7KXjTSCq5nL1LoYtL7XAwS;1.000
3FAJ6O0NOHQV8Mc5Ri6ENp;7qEHsqek33rTcFNT9PFqLf;1.000
3FAJ6O0NOHQV8Mc5Ri6ENp;38T0tPVZHcPZyhtOcCP7pF;1.000
3FAJ6O0NOHQV8Mc5Ri6ENp;6i1g5ZRmJZAkDwBaUZ3f2i;1.000
3FAJ6O0NOHQV8Mc5Ri6ENp;5ww2BF9slyYgNOk37BlC4u;1.000
3FAJ6O0NOHQV8Mc5Ri6ENp;6FE2iI43OZnszFLuLtvvmg;1.000
3FAJ6O0NOHQV8Mc5Ri6ENp;5jt25aFjW2kNoBqaEVaz5W;1.000
3FAJ6O0NOHQV8Mc5Ri6ENp;6foY66mWZN0pSRjZ408c00;1.000
3FAJ6O0NOHQV8Mc5Ri6ENp;3cBsEDNhFI9E82vPj3kvi3;1.000
3FAJ6O0NOHQV8Mc5Ri6ENp;5uU1uuyaUIBOiiUSQG7Wl3;1.000
3FAJ6O0NOHQV8Mc5Ri6ENp;3Wrjm47oTz2sjIgck11l5e;1.000
3FAJ6O0NOHQV8Mc5Ri6ENp;2GThBgzZoZfz0lx1JjBwfe;1.000
